iter	Recall	Logloss
76	0.6948160668	0.5787836365
77	0.6959003715	0.5784336992
78	0.6958844259	0.5781317343
79	0.6961395564	0.5777462044
80	0.6968730566	0.577365719
81	0.6958844259	0.5770012665
82	0.6961395564	0.5764629984
83	0.6954698388	0.5761674442
84	0.6955814584	0.5758462628
85	0.6962671216	0.575484397
86	0.6968411653	0.5749972892
87	0.6978935787	0.5745982188
88	0.698993829	0.5742217584
89	0.7002535359	0.5737603064
90	0.6997911119	0.5733824609
91	0.6996954379	0.5731811744
92	0.6996794923	0.5729278365
93	0.6991054486	0.572561685
94	0.7004129925	0.5722202852
95	0.7014972972	0.5718529167
96	0.7012581124	0.5715502429
97	0.7012102754	0.5712546334
98	0.7032672652	0.5708505098
99	0.7032832108	0.5705651366
100	0.7033629391	0.570271977
101	0.7038891458	0.5698881748
102	0.702996189	0.5695864342
103	0.7035223957	0.5693052874
104	0.7039369828	0.5688912613
105	0.7040964393	0.568489549
106	0.705228581	0.5681227451
107	0.7061693748	0.5676117867
108	0.7060737008	0.5671893026
109	0.7066955815	0.5669232511
110	0.7069826033	0.5665825386
111	0.7074769187	0.5661561963
112	0.7092787779	0.565699438
113	0.7094701258	0.5653315991
114	0.709789039	0.564930044
115	0.710347137	0.5644621471
116	0.7107776697	0.5641318004
117	0.7104906479	0.5636093993
118	0.7105384848	0.5631443426
119	0.7110806372	0.5628630466
120	0.7115430612	0.5625099933
121	0.7118938657	0.5620734008
122	0.7118300831	0.5618212395
123	0.7128506051	0.5613790091
124	0.7129781704	0.5608758392
125	0.71308979	0.5603567032
126	0.7134884314	0.5600701751
127	0.7146205731	0.559820446
128	0.7144611165	0.559262979
129	0.714764084	0.5588213674
130	0.7152902907	0.5586354609
131	0.7161194649	0.5580516442
132	0.7157367691	0.5576319963
133	0.7148757036	0.5571731966
134	0.7158164974	0.5569333733
135	0.7165181063	0.5564651344
136	0.7172675522	0.5560444222
137	0.7171240413	0.5557261603
138	0.7173791718	0.5552710794
139	0.716996476	0.554939428
140	0.7177937589	0.5546608554
141	0.7181445633	0.5543457665
142	0.719276705	0.5538723602
143	0.7197550747	0.5536274289
144	0.7198666943	0.5533009346
145	0.7202334444	0.5529811571
146	0.7208393794	0.5527313113
147	0.7211582925	0.552344112
148	0.7212061295	0.5519971506
149	0.7212858578	0.5515671412
150	0.722577456	0.5511894755
151	0.7223542168	0.5509088347
152	0.7227369126	0.5505531134
153	0.7235023041	0.5499962612
154	0.7231196084	0.5496464111
155	0.7231674453	0.5493557754
156	0.7230877171	0.5490505997
157	0.7242198587	0.5487726006
158	0.7239647282	0.5482251453
159	0.724905522	0.5479795636
160	0.7247460654	0.5476375623
161	0.7257346962	0.5471336578
162	0.7273770988	0.5468307966
163	0.7279351968	0.5464431708
164	0.7280308708	0.5462041647
165	0.7280149251	0.5459909195
166	0.7286846427	0.5456372833
167	0.7303429911	0.5452359017
168	0.7297370561	0.5449367808
169	0.7294340886	0.544404706
170	0.7306140673	0.5440924331
171	0.7304546107	0.5437382929
172	0.7307575782	0.5433661778
173	0.7304546107	0.5429363346
174	0.7314432414	0.5426141923
175	0.7320810677	0.542216483
176	0.7331494268	0.541773585
177	0.7342177858	0.541438164
178	0.7351745252	0.5410849152
179	0.7353339818	0.540790619
180	0.7356528949	0.5405214997
181	0.7369763845	0.5400810184
182	0.7374069172	0.539639889
183	0.7378533956	0.5393706253
184	0.7380925805	0.538983361
185	0.7385231132	0.5385127221
186	0.7393044504	0.5381782798
187	0.7396074179	0.537894173
188	0.7397828201	0.5375202374
189	0.7399422767	0.5372487609
190	0.7404684834	0.5367246755
191	0.741138201	0.5362903038
192	0.7419833208	0.5359151082
193	0.7418557556	0.5355793908
194	0.743928691	0.5352066582
195	0.7443751694	0.5348086352
196	0.7442316585	0.5345195789
197	0.7448057022	0.5339860002
198	0.7451565066	0.5335325589
199	0.7455073111	0.5330584439
200	0.7453159632	0.5327545418
201	0.7462886483	0.5324549441
202	0.7463045939	0.5320735914
203	0.7471178225	0.5316345066
204	0.7474367356	0.5313256634
205	0.7477397031	0.5309656806
206	0.7482978011	0.5306552341
207	0.7482499641	0.5303485149
208	0.748489149	0.5299806369
209	0.7479629423	0.5297017504
210	0.749095084	0.5294801929
211	0.7488718448	0.5291151977
212	0.7491748122	0.5287326454
213	0.7497010189	0.5284362632
214	0.7497488559	0.5281558467
215	0.7513115303	0.5277703163
216	0.751837737	0.5274538407
217	0.7525074546	0.5270193754
218	0.7526509655	0.5268026816
219	0.7534801397	0.526378396
220	0.7533685201	0.5261314338
221	0.7538628355	0.5259118185
222	0.7542933682	0.5255186084
223	0.7551544337	0.5252982244
224	0.7553936185	0.5250316996
225	0.756350358	0.5245734512
226	0.7559198252	0.5241580196
227	0.7563344123	0.5238455146
228	0.7565417059	0.5234894146
229	0.7567171081	0.5231273672
230	0.7571157495	0.522740757
231	0.7582638368	0.5224794132
232	0.7584711304	0.5221644644
233	0.7580405976	0.5217948881
234	0.7575781736	0.5215250178
235	0.7580884346	0.5212270393
236	0.7582319455	0.5209481649
237	0.7583914021	0.520695725
238	0.7583914021	0.5203781756
239	0.758630587	0.519970696
240	0.759698946	0.5196129145
241	0.7600497505	0.5193670433
242	0.7615008053	0.519122506
243	0.760862979	0.5187736051
244	0.7612775661	0.5184581175
245	0.7610224355	0.518137408
246	0.7613413487	0.5178322183
247	0.7627286209	0.5175757016
248	0.7620589033	0.5173320516
249	0.7617080988	0.5171158421
250	0.7622661968	0.5168606464
251	0.7634461754	0.5165511653
252	0.7629837514	0.5162401674
253	0.764259404	0.5160138203
254	0.7653915456	0.5156841982
255	0.7660931545	0.5153810792
256	0.7660453176	0.5151170285
257	0.7666353069	0.5148109569
258	0.7672571875	0.5144347324
259	0.7666671982	0.5140614988
260	0.7670180026	0.5137738247
261	0.7694257969	0.5134678952
262	0.7698882209	0.5130697622
263	0.7699679492	0.5128271534
264	0.7705260472	0.5125212933
265	0.7699838949	0.5123043799
266	0.7701592971	0.5120959213
267	0.7706376668	0.5118788923
268	0.7706536125	0.5115814009
269	0.7702071341	0.5113696607
270	0.7705898299	0.5110927432
271	0.7700157862	0.5109908275
272	0.7711638735	0.5106601359
273	0.7720568303	0.5104888667
274	0.7719930477	0.5102380743
275	0.7730614067	0.5099357585
276	0.7744965159	0.5096230143
277	0.7749589399	0.5093792416
278	0.774815429	0.509073593
279	0.7749429943	0.5088815058
280	0.7758678424	0.5086117512
281	0.7756127119	0.5083705477
282	0.7757402771	0.5080876969
283	0.7757562228	0.5078962765
284	0.7766810709	0.507626864
285	0.7767289079	0.5074382242
286	0.7768564731	0.50714593
287	0.7768564731	0.5069949069
288	0.7769202558	0.5067060724
289	0.7769680927	0.5064274302
290	0.7772870059	0.5061353114
291	0.777605919	0.5058505525
292	0.7785148215	0.505566261
293	0.7789453542	0.5053854391
294	0.7795512892	0.5051338705
295	0.7791048108	0.504901058
296	0.7791048108	0.5045525984
297	0.7799499306	0.5042943196
298	0.7795034522	0.5040894108
299	0.7793599413	0.5038163552
300	0.7799499306	0.5036168039
301	0.7803166808	0.5033590837
302	0.781098018	0.5030334727
303	0.7819431378	0.502707481
304	0.7814009854	0.502500519
305	0.782070703	0.5021781582
306	0.7830593338	0.5019410297
307	0.7823098879	0.5016127004
308	0.7822779966	0.5014231177
309	0.7824533988	0.5010631932
310	0.7834898665	0.5008322309
311	0.7831231164	0.5006202455
312	0.783234736	0.5003100185
313	0.7835695948	0.4999954566
314	0.7834260839	0.4998088827
315	0.7835377035	0.4995555739
316	0.7839203993	0.4993461328
317	0.783840671	0.4990040611
318	0.7844306603	0.4986811387
319	0.7847176821	0.498495117
320	0.7852917258	0.4982729484
321	0.7860890087	0.498006927
322	0.7858179325	0.4976704219
323	0.7869819655	0.4972703978
324	0.7864717044	0.4969297246
325	0.7865035957	0.4966467207
326	0.7869500741	0.4963939597
327	0.7875719548	0.4960730491
328	0.7871733133	0.4957794841
329	0.7876357374	0.495492843
330	0.7880503245	0.4951553263
331	0.7872530416	0.4949357647
332	0.7882735637	0.4946923857
333	0.7886722051	0.4943557908
334	0.7889911183	0.4940704738
335	0.789373814	0.4937891068
336	0.7896129989	0.493596905
337	0.7898043468	0.4933785783
338	0.7890389552	0.4930381053
339	0.7907132492	0.492772929
340	0.7912394559	0.4924481476
341	0.7923237606	0.4921950244
342	0.791654043	0.4919126508
343	0.7924991629	0.4917007927
344	0.7926107825	0.4915590318
345	0.7937588698	0.4912790161
346	0.7938704894	0.4910409099
347	0.7943807504	0.4907670518
348	0.7942053482	0.4904511063
349	0.7947156092	0.4901634629
350	0.7949866854	0.4899223661
351	0.7946996635	0.4896648085
352	0.7951939789	0.4893317311
353	0.7950185767	0.4891121599
354	0.7961507184	0.4887891714
355	0.7964696315	0.4885614878
356	0.7957999139	0.4882418304
357	0.796166664	0.4879326827
358	0.7969001642	0.4876935384
359	0.7972031317	0.4874662418
360	0.7980323059	0.4871713932
361	0.7987817518	0.4869563626
362	0.7987817518	0.4867959354
363	0.7981758168	0.4862616328
364	0.7979685233	0.4860130052
365	0.7985585126	0.4858405827
366	0.7996747086	0.4855395957
367	0.7999457848	0.4853022027
368	0.7998022739	0.485091453
369	0.7999457848	0.4848405434
370	0.8003922632	0.4846208199
371	0.8001530783	0.4844297407
372	0.8014925135	0.4839807562
373	0.802401416	0.4837397117
374	0.8025130356	0.4835196132
375	0.8019389919	0.4833661407
376	0.8026724921	0.4831960717
377	0.8020187202	0.4829395375
378	0.8019868289	0.4827659373
379	0.8024173616	0.4825170636
380	0.8030711336	0.4823021084
381	0.8033103184	0.4820854815
382	0.8033103184	0.4818158096
383	0.8040119274	0.4816313927
384	0.8058456779	0.4813264557
385	0.8056862214	0.48099464
386	0.8056383844	0.4807120497
387	0.8058137866	0.4805685391
388	0.8065791782	0.480207915
389	0.807376461	0.4799346753
390	0.8072967327	0.4796952727
391	0.806818363	0.4794409357
392	0.8078707764	0.4792706245
393	0.8077272655	0.4791191444
394	0.8073605154	0.4789831499
395	0.8076953742	0.4786172
396	0.8086999506	0.4782990051
397	0.8092102116	0.4780031659
398	0.809146429	0.4778041035
399	0.8109163969	0.4775852206
400	0.8109004513	0.4774020186
401	0.8108845056	0.4771774285
402	0.8106931577	0.4770283264
403	0.8114585493	0.4767996292
404	0.8119209733	0.4765274681
405	0.8120325929	0.4763095067
406	0.8119050277	0.4760150406
407	0.8129255497	0.4758044056
408	0.8128777128	0.4755359956
409	0.8126066366	0.475211628
410	0.8123515061	0.4749577191
411	0.8119209733	0.4748060445
412	0.8127979845	0.4745691919
413	0.8132285172	0.474358863
414	0.8133560825	0.4742617396
415	0.8143128219	0.4740262285
416	0.8143128219	0.4739042755
417	0.8142809306	0.4736952405
418	0.8141055284	0.473542699
419	0.8145041698	0.4733832927
420	0.8155087462	0.4731765991
421	0.8153971266	0.4728721892
422	0.8174860077	0.47253786
423	0.8173106055	0.4722179507
424	0.818075997	0.47204399
425	0.8179005948	0.4718890292
426	0.8178208665	0.4716209866
427	0.8182673449	0.471329073
428	0.8188573342	0.4711245545
429	0.8189211168	0.4709412946
430	0.8197343454	0.470773547
431	0.8198619106	0.4705193308
432	0.8201967694	0.4702797653
433	0.8208983783	0.4699859929
434	0.8202924434	0.4697257728
435	0.821376748	0.4694400101
436	0.8215840416	0.469221852
437	0.8211375632	0.4690695907
438	0.8219667374	0.4687686868
439	0.8221740309	0.4686197177
440	0.8234815748	0.468463937
441	0.8222378135	0.4681739221
442	0.823704814	0.4679711294
443	0.8247412817	0.4677881241
444	0.8255226189	0.4675072079
445	0.8256661298	0.4672167457
446	0.8268939454	0.4669046985
447	0.8272606955	0.4666461254
448	0.8278666305	0.4663603831
449	0.8274042065	0.4662122784
450	0.8279941958	0.4660276892
451	0.8271969129	0.4657773566
452	0.8269577281	0.4656234281
453	0.8277550109	0.4653543438
454	0.8277390653	0.4651758691
455	0.8276912283	0.4649170224
456	0.8280739241	0.4647327795
457	0.8285841851	0.4645063394
458	0.8283928372	0.4643150624
459	0.8284087829	0.4640466082
460	0.8285204025	0.4637208307
461	0.8292539027	0.4634642055
462	0.8300192942	0.4632392491
463	0.8291582288	0.463079216
464	0.8287914786	0.4628452507
465	0.8295090332	0.4626643545
466	0.8294930876	0.4625083668
467	0.8299236203	0.462332123
468	0.8294930876	0.4619502654
469	0.8305295553	0.4617348213
470	0.8308165771	0.4614463366
471	0.832076284	0.4611738337
472	0.83319248	0.4609858611
473	0.8335911215	0.4607440273
474	0.8330649148	0.4605675399
475	0.8335113932	0.4604143398
476	0.8338303063	0.4601869125
477	0.8343724587	0.4599606044
478	0.834356513	0.459753213
479	0.8346435348	0.4596100962
480	0.8341970564	0.4593554171
481	0.8353291981	0.4591263307
482	0.8349783936	0.4589401829
483	0.8352654155	0.4587288084
484	0.8359989157	0.4584783003
485	0.837099166	0.4582500214
486	0.8374978075	0.4580294066
487	0.837099166	0.4578319753
488	0.8374978075	0.457602727
489	0.8381037424	0.4572849935
490	0.8375296988	0.4570263915
491	0.8386618404	0.4567982238
492	0.8385661665	0.4565715103
493	0.8382472534	0.4563016972
494	0.8384864382	0.4560678855
495	0.8393475037	0.4557521239
496	0.8395229059	0.4553833547
497	0.8399693843	0.4551959997
498	0.8403520801	0.4549705644
499	0.8404318084	0.454737041
