iter	Recall	Logloss
145	0.7168415346	0.5546207708
146	0.7164428995	0.5543484986
147	0.7158529196	0.5539368469
148	0.7165864081	0.5534745925
149	0.7165385719	0.5530593915
150	0.7165066811	0.5528996686
151	0.7178939312	0.5523727595
152	0.7190260548	0.5519177255
153	0.7192811812	0.5515582669
154	0.7196319801	0.5512347874
155	0.7202379054	0.5510539478
156	0.7206205951	0.5507746678
157	0.7206843767	0.5504992458
158	0.7216092101	0.5500384091
159	0.7240807475	0.5495259237
160	0.7236980578	0.5492528394
161	0.7238096757	0.548886155
162	0.7252447619	0.5485162155
163	0.7254361068	0.5481863231
164	0.7263449947	0.547824482
165	0.7270625379	0.5474984148
166	0.7269987563	0.5471521718
167	0.7273814459	0.5467083722
168	0.7291673311	0.5463735748
169	0.7299486558	0.5460408507
170	0.7302037822	0.5457564572
171	0.731144561	0.5453092899
172	0.7320056128	0.544838644
173	0.7313040151	0.5446200233
174	0.7326274835	0.544285713
175	0.733360972	0.5439462983
176	0.7338712249	0.5436937672
177	0.7337755525	0.5433135903
178	0.7331855726	0.5429215924
179	0.7333290812	0.5426414251
180	0.7342539146	0.5422106652
181	0.7344133686	0.541915389
182	0.7347801129	0.5415931328
183	0.7360557451	0.5411743139
184	0.7359281819	0.5409208963
185	0.7361035813	0.5406684901
186	0.737395159	0.5403669493
187	0.7374111044	0.5400900328
188	0.7372835412	0.5397444603
189	0.7375705584	0.539471507
190	0.7384475556	0.539162468
191	0.7391172625	0.5388256108
192	0.7391810441	0.5385781544
193	0.7403131677	0.5381906875
194	0.7417004178	0.5379052442
195	0.7423860701	0.5375824144
196	0.7428803776	0.5372137837
197	0.7429919954	0.5369871635
198	0.7433427943	0.5366188757
199	0.743055777	0.5362539916
200	0.7434384667	0.5360209217
201	0.7427209236	0.5355149977
202	0.7428484868	0.5350597485
203	0.7431673948	0.5347053496
204	0.7434703575	0.5343267237
205	0.7441560098	0.5339797272
206	0.7445068087	0.5336942908
207	0.7459737858	0.5334338069
208	0.7468826737	0.5331021246
209	0.7470580732	0.5327669255
210	0.7472334726	0.5325309475
211	0.7473610358	0.5323531889
212	0.7470261824	0.5320707988
213	0.7478393979	0.5316857326
214	0.7480307427	0.5314548797
215	0.7478553433	0.5311610756
216	0.7479350703	0.5307970091
217	0.7482858692	0.5303467008
218	0.7483018146	0.5301073035
219	0.7490034123	0.5299030367
220	0.7499123003	0.5296601566
221	0.7508052428	0.5294337894
222	0.7504225532	0.5291489617
223	0.7505182256	0.5288805459
224	0.7508530791	0.5284721888
225	0.7510284785	0.5282710813
226	0.7515068406	0.5279774405
227	0.7516662946	0.5277875676
228	0.7517779124	0.5275707472
229	0.7516184584	0.5272860576
230	0.7517938578	0.5268513491
231	0.7527665274	0.526556456
232	0.7523997831	0.5262158629
233	0.7527027458	0.5259590062
234	0.7539943234	0.5255337553
235	0.7542494499	0.5252138281
236	0.754887266	0.5247897048
237	0.7550148292	0.5245391234
238	0.7551742833	0.5243326734
239	0.754727812	0.524031432
240	0.7548394298	0.5238272713
241	0.7563064069	0.5234600142
242	0.7570717862	0.5231468128
243	0.7576777115	0.5227286672
244	0.758251746	0.5225394883
245	0.758012565	0.5223150612
246	0.7590171254	0.5220503514
247	0.7591765794	0.5218864688
248	0.7586025449	0.5216382714
249	0.7591925248	0.5212660673
250	0.7595752145	0.5209649763
251	0.7600854674	0.5207197933
252	0.7601173582	0.5205025905
253	0.7601173582	0.5201370652
254	0.7599897949	0.5199166542
255	0.7605797749	0.519726655
256	0.7606595019	0.5194166135
257	0.7610740823	0.5192249785
258	0.7608349013	0.5189827988
259	0.7616002806	0.5186405099
260	0.7618235163	0.5184111207
261	0.7620467519	0.5181430672
262	0.7628440221	0.5178542353
263	0.7629556399	0.5175865782
264	0.7630991485	0.5173004809
265	0.763513729	0.5169508991
266	0.7653474503	0.5165433246
267	0.7653315049	0.5162929563
268	0.7654271773	0.5159593465
269	0.7656823038	0.5157011464
270	0.7663679561	0.5152898605
271	0.7660171573	0.5150670722
272	0.7655547406	0.5147600162
273	0.7664317377	0.5145184307
274	0.7667347004	0.5142060275
275	0.767037663	0.513982378
276	0.7669419906	0.5137754598
277	0.7674681889	0.5134984211
278	0.7678508786	0.5131357729
279	0.7674044073	0.5128820611
280	0.767627643	0.5126816789
281	0.7677711516	0.512454863
282	0.7686162579	0.5120187422
283	0.7688873298	0.5117800486
284	0.7692221832	0.5115944109
285	0.7698759448	0.5112308318
286	0.7707688873	0.5109322175
287	0.7700672896	0.5107153433
288	0.7707688873	0.51052324
289	0.7707369965	0.5103676974
290	0.7718212839	0.5100718689
291	0.7716139937	0.5098304031
292	0.7714067034	0.5095683162
293	0.7713748126	0.5092312342
294	0.7715661575	0.5089710789
295	0.7722358644	0.5086764157
296	0.7724112638	0.5083539729
297	0.7723953184	0.5081269387
298	0.7727939535	0.5078670447
299	0.7729374621	0.5076492756
300	0.7723634276	0.507290967
301	0.7725069363	0.507034932
302	0.7727301719	0.5068838393
303	0.7726344995	0.5067065528
304	0.7725547725	0.5063346568
305	0.7720923558	0.5061554842
306	0.770912396	0.505954201
307	0.771390758	0.5057358178
308	0.7716458845	0.5054823481
309	0.7724112638	0.5052603564
310	0.7729852983	0.5050065124
311	0.7734158242	0.5048317669
312	0.7744682208	0.5045583246
313	0.773208534	0.5043050754
314	0.7740058041	0.5041251681
315	0.7744522754	0.5039180356
316	0.7744841662	0.5037666541
317	0.7745479478	0.5034999252
318	0.7752973818	0.5033337313
319	0.7753133272	0.5031639486
320	0.7751219823	0.5029380412
321	0.7753611634	0.5026651024
322	0.7766846318	0.5023971734
323	0.7767962496	0.5021015917
324	0.7770513761	0.5019363397
325	0.7770513761	0.5017730039
326	0.7767484134	0.5015748817
327	0.7771789393	0.5012515765
328	0.7770354307	0.501025434
329	0.7770513761	0.5006555708
330	0.777641356	0.500390316
331	0.7781994451	0.5000364171
332	0.7802404567	0.4997478091
333	0.7805753101	0.4995036655
334	0.78175527	0.4991576127
335	0.7821060688	0.4989078196
336	0.7826322671	0.4986307568
337	0.7831106292	0.4982961734
338	0.784370316	0.4980609837
339	0.7837643907	0.4977298943
340	0.7832063016	0.4973483272
341	0.7836049367	0.49699072
342	0.7840035718	0.4968012403
343	0.7833976465	0.4964222379
344	0.7834295373	0.4960600176
345	0.7832860286	0.4959018063
346	0.7837006091	0.4956989137
347	0.7842427528	0.495481603
348	0.7850559684	0.4952726854
349	0.7860126925	0.4949001686
350	0.7864751092	0.4946291529
351	0.7861562012	0.4943719617
352	0.7857256753	0.4940706959
353	0.7859967471	0.4937905259
354	0.7859170201	0.4935482563
355	0.787336161	0.4932641101
356	0.7872404886	0.4930894407
357	0.7883885576	0.4928212186
358	0.7889147559	0.4924690396
359	0.7888509743	0.4922041913
360	0.7887871927	0.4918192823
361	0.7885480116	0.4916075405
362	0.7893293364	0.4913524973
363	0.7904933508	0.4910940821
364	0.7905730778	0.4907031354
365	0.7904136238	0.4904143991
366	0.7912746755	0.4901432504
367	0.7921835635	0.4898927775
368	0.7934273049	0.4895022821
369	0.7929011066	0.4892930971
370	0.7930924514	0.48906965
371	0.7925503077	0.4887973066
372	0.7932678509	0.4886289489
373	0.7952291354	0.4883035713
374	0.7953885895	0.4880141101
375	0.7962655866	0.4878548619
376	0.796122078	0.4877105391
377	0.7961061326	0.4875098293
378	0.7965366585	0.487336691
379	0.796951239	0.4870834353
380	0.7972382562	0.4869238102
381	0.7979717447	0.4865741994
382	0.7980514718	0.4863201533
383	0.7986573971	0.4861216868
384	0.7987690149	0.4859553552
385	0.7989922505	0.4857303046
386	0.7995184488	0.4855617248
387	0.7990400867	0.4853175704
388	0.7992952132	0.4851398645
389	0.7992314316	0.4849120431
390	0.8006665178	0.4847245133
391	0.8012086615	0.4844788263
392	0.801702969	0.484261387
393	0.8016391874	0.483897058
394	0.8016391874	0.4836811076
395	0.8015275696	0.4834389045
396	0.8017348598	0.4832443534
397	0.8022291673	0.4829449669
398	0.8021175495	0.4826138649
399	0.8017667506	0.4823925775
400	0.8025799662	0.4821490395
401	0.803520745	0.4817929971
402	0.8031221099	0.4816118565
403	0.803839653	0.4814385298
404	0.8043339605	0.4812384173
405	0.8046847594	0.4809509894
406	0.8044615237	0.4807534144
407	0.8039831617	0.480558328
408	0.8047804318	0.4803289288
409	0.8052587939	0.4799754153
410	0.8051471761	0.4797970835
411	0.8066141531	0.4795246674
412	0.8073157509	0.4793340378
413	0.8078578946	0.4791836204
414	0.8084319291	0.4788789546
415	0.8084159837	0.478605583
416	0.8088465096	0.4783815469
417	0.8093727078	0.4781506569
418	0.8090537998	0.477943684
419	0.8095162165	0.4777281341
420	0.8092451446	0.4774075294
421	0.8096278343	0.4771020584
422	0.8095002711	0.4767926274
423	0.8100264694	0.4765083784
424	0.8101540326	0.4762977279
425	0.809930797	0.4760172524
426	0.8103134866	0.4758217733
427	0.8095481073	0.4754914419
428	0.8097872883	0.4752980649
429	0.8104569952	0.4751081227
430	0.8107440125	0.4749010122
431	0.8117166821	0.4746100359
432	0.8115412826	0.47431195
433	0.8126096246	0.4740056246
434	0.8127212425	0.4737453939
435	0.813534458	0.4735510825
436	0.8134866218	0.4732802177
437	0.8143955098	0.4730224306
438	0.8144114552	0.4728548913
439	0.8149695443	0.4726935104
440	0.8147941448	0.4724234287
441	0.8154957426	0.4722441505
442	0.815671142	0.4719595675
443	0.8166438116	0.4716843945
444	0.8165640846	0.4714328482
445	0.8171540645	0.4712612255
446	0.8176643174	0.4710413332
447	0.8177599898	0.470814776
448	0.8173773001	0.4705189628
449	0.8177121536	0.4703108087
450	0.8174889179	0.4701107004
451	0.8185094237	0.469834155
452	0.8195937111	0.4694986543
453	0.8190515674	0.469357053
454	0.8189240042	0.4692264275
455	0.8193226393	0.4691039102
456	0.8193704755	0.4687401973
457	0.8200561278	0.46851257
458	0.8203271997	0.4683761783
459	0.8212839238	0.468173131
460	0.8215390503	0.468009037
461	0.8222884842	0.4676809731
462	0.8222884842	0.4675314683
463	0.822081194	0.4673511402
464	0.8232611538	0.46711348
465	0.8225755015	0.466841329
466	0.8227349555	0.4666904091
467	0.8233568262	0.4664935639
468	0.8245686769	0.4662114283
469	0.8244092228	0.4659048053
470	0.8249832573	0.4657017567
471	0.824457059	0.4654397616
472	0.824457059	0.4651644544
473	0.8246165131	0.4649690703
474	0.8255094556	0.4646382937
475	0.825445674	0.464338496
476	0.825445674	0.4641865763
477	0.8256210734	0.4640421589
478	0.8261791625	0.4637241511
479	0.8266415792	0.4634657988
480	0.826274835	0.4631479013
481	0.8271518321	0.462902307
482	0.8274866856	0.4626344606
483	0.8278215391	0.4624964936
484	0.8272634499	0.4622625476
485	0.8278215391	0.4620655394
486	0.8276461396	0.461801938
487	0.8279012661	0.461646279
488	0.8284434098	0.4613899966
489	0.8283955736	0.4612294052
490	0.8289217719	0.4609044413
491	0.829479861	0.4606357558
492	0.829798769	0.4604412648
493	0.829958223	0.4601871344
494	0.830548203	0.4600254317
495	0.8311222375	0.4597325131
496	0.8307395478	0.4595485368
497	0.8299422776	0.4593129443
498	0.8305641484	0.459106482
499	0.8316484358	0.4588028789
